critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,encoder/encoder_loss,encoder/dot_mean,encoder/log_dot_mean,encoder/kl_target_mean,encoder/nll_raw_mean,step
452.5390625,-0.01119971927255392,0.09357224404811859,-0.108396515250206,-1.5354366302490234,-0.16842180490493774,9.694526672363281,-11.061541557312012,0.37805336713790894,19.372241973876953,0.9997000694274902,0.17875149846076965,0.9499475955963135,-0.025439418852329254,-0.4479166269302368,8.958333015441895,0
21.486717224121094,59.55378723144531,59.55804443359375,59.5493049621582,-65.5379409790039,-59.579498291015625,-8.740163803100586,2.7817225456237793,0.08335231244564056,3.9019384384155273,0.7990909218788147,0.0008821496739983559,0.9998835325241089,-5.820917067467235e-05,-0.003057139227166772,-8.848551750183105,1000
9.542902946472168,86.81692504882812,86.82142639160156,86.81145477294922,-93.85570526123047,-86.89158630371094,-11.30321979522705,4.339101791381836,0.06710991263389587,1.4230725765228271,0.6956468820571899,3.276878851465881e-05,0.999968409538269,-1.5815699953236617e-05,-0.00035795007715933025,-11.663830757141113,2000
11.513909339904785,108.33456420898438,108.33466339111328,108.33444213867188,-115.80498504638672,-108.35569763183594,-12.717639923095703,5.268352031707764,0.05952131003141403,-0.05667681246995926,0.6468663811683655,2.5954999260946465e-10,0.9999767541885376,-1.1620706573012285e-05,0.0,-13.018901824951172,3000
12.572895050048828,126.5833511352539,126.58390808105469,126.57390594482422,-133.7323455810547,-126.58155059814453,-12.568387031555176,5.4175920486450195,0.061531614512205124,0.2862928509712219,0.6383205652236938,0.0034536984749138355,0.999977171421051,-1.1419997463235632e-05,-0.004059211350977421,-12.803104400634766,4000
9.15356159210205,143.33724975585938,143.33914184570312,143.3352813720703,-150.86476135253906,-143.39413452148438,-13.286821365356445,5.816192626953125,0.05985501781105995,0.1279185712337494,0.6576535701751709,0.0008251433609984815,0.9999781847000122,-1.0901021596509963e-05,-0.002935417927801609,-13.639785766601562,5000
8.826374053955078,158.5511474609375,158.55189514160156,158.55043029785156,-166.18063354492188,-158.51206970214844,-13.725995063781738,6.057430744171143,0.059183429926633835,-0.3957148790359497,0.6729507446289062,1.8466567164310277e-10,0.9999813437461853,-9.320535355072934e-06,0.0,-14.212262153625488,6000
11.639205932617188,172.37075805664062,172.3707733154297,172.37074279785156,-180.0437469482422,-172.39328002929688,-13.352375984191895,5.701904296875,0.05713273957371712,-0.18461725115776062,0.6860726475715637,0.00010461856436450034,0.9999813437461853,-9.321004654339049e-06,-0.000639378500636667,-13.983182907104492,7000
8.504043579101562,185.39395141601562,185.3939666748047,185.39393615722656,-192.92578125,-185.39773559570312,-13.663361549377441,6.135308742523193,0.05675559863448143,-0.3363878130912781,0.6901080012321472,1.616484862632106e-10,0.9999818801879883,-9.03949694475159e-06,0.0,-14.411467552185059,8000
12.558242797851562,197.12429809570312,197.1243133544922,197.124267578125,-204.22364807128906,-197.07638549804688,-13.430560111999512,6.283298969268799,0.06099926680326462,-0.04135094955563545,0.7008488774299622,0.0007951383013278246,0.9999810457229614,-9.487230272497982e-06,-0.003289388492703438,-13.991711616516113,9000
