critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,encoder/encoder_loss,encoder/dot_mean,encoder/kl_target_mean,encoder/nll_raw_mean,step
452.5390625,-0.01119971927255392,0.09357224404811859,-0.108396515250206,-1.5354366302490234,-0.16842180490493774,9.694526672363281,-11.061541557312012,0.37805336713790894,19.46450424194336,0.9997000694274902,400.9512939453125,19.59309959411621,-0.4201442003250122,8.958333015441895,0
23.441312789916992,60.0406494140625,60.04279327392578,60.03596496582031,-66.40653991699219,-60.05384063720703,-9.241378784179688,2.8886826038360596,0.08224150538444519,3.93660831451416,0.7984919548034668,6.345585823059082,2.922605514526367,0.40888530015945435,-8.928672790527344,1000
8.600982666015625,87.54379272460938,87.54570770263672,87.5417251586914,-94.92364501953125,-87.58126831054688,-11.756678581237793,4.414296627044678,0.06466397643089294,1.1145155429840088,0.6930214166641235,0.6642097234725952,1.3171122074127197,0.5150570869445801,-11.725518226623535,2000
10.539494514465332,109.6109619140625,109.61222839355469,109.60968780517578,-117.43429565429688,-109.61744689941406,-12.817560195922852,5.000707149505615,0.06308643519878387,0.31114718317985535,0.6415461301803589,0.08407618850469589,0.814266562461853,0.5568537712097168,-12.921371459960938,3000
10.962091445922852,128.57672119140625,128.5767364501953,128.57667541503906,-136.02914428710938,-128.60037231445312,-12.59750747680664,5.16872501373291,0.06459201127290726,0.478603720664978,0.627236545085907,0.031674668192863464,0.5988008975982666,0.5445079803466797,-12.672510147094727,4000
8.006625175476074,145.73419189453125,145.73495483398438,145.73341369628906,-153.49537658691406,-145.7838134765625,-13.711467742919922,5.999902248382568,0.0543878898024559,-0.12960737943649292,0.6415798664093018,0.02267666719853878,0.5441091060638428,0.5846493244171143,-13.861172676086426,5000
8.313140869140625,161.56137084960938,161.5618438720703,161.56092834472656,-169.61814880371094,-161.50611877441406,-13.94793701171875,5.835906982421875,0.056711308658123016,-0.17939631640911102,0.6530277729034424,0.020831190049648285,0.5736268758773804,0.5951778888702393,-14.21181869506836,6000
11.547002792358398,176.523681640625,176.5242156982422,176.52313232421875,-184.476318359375,-176.53118896484375,-13.08878231048584,5.143650531768799,0.06288935244083405,0.47455909848213196,0.6600345373153687,0.023245390504598618,0.5882285833358765,0.5694259405136108,-13.420866012573242,7000
8.046830177307129,189.92910766601562,189.98863220214844,189.86959838867188,-197.60308837890625,-189.83859252929688,-13.797420501708984,6.032932758331299,0.05550428107380867,-0.2518802583217621,0.6623228788375854,0.019946429878473282,0.5797079205513,0.5947271585464478,-14.160673141479492,8000
10.913820266723633,203.1409912109375,203.15298461914062,203.12899780273438,-210.93809509277344,-203.0824432373047,-13.453487396240234,5.597840785980225,0.06065529212355614,-0.051286209374666214,0.665917694568634,0.026508904993534088,0.5880376100540161,0.5752090215682983,-13.647058486938477,9000
12.2012939453125,215.27447509765625,215.27598571777344,215.27297973632812,-223.2517547607422,-215.30653381347656,-13.684563636779785,5.739346981048584,0.05899261683225632,-0.04204203560948372,0.6680865287780762,0.023204999044537544,0.5815231204032898,0.5861334800720215,-14.00706958770752,10000
11.088628768920898,227.41073608398438,227.4110107421875,227.4104461669922,-234.9815216064453,-227.3186492919922,-13.528724670410156,5.8658552169799805,0.05606699734926224,0.1586708128452301,0.6698565483093262,0.028139688074588776,0.590391993522644,0.5761717557907104,-13.715940475463867,11000
8.632186889648438,238.482421875,238.48318481445312,238.48167419433594,-246.67141723632812,-238.49545288085938,-13.394112586975098,5.218155384063721,0.0608355738222599,0.16389116644859314,0.6630488634109497,0.021312166005373,0.5907915830612183,0.5761216878890991,-13.637638092041016,12000
244.6356658935547,248.74099731445312,248.74119567871094,248.74078369140625,-256.58636474609375,-248.65127563476562,-13.943157196044922,6.0080461502075195,0.05677267163991928,-0.0875878557562828,0.6675347685813904,0.020021114498376846,0.5808876752853394,0.5988832712173462,-14.315044403076172,13000
11.073442459106445,259.0019836425781,259.0020446777344,259.0019226074219,-267.1517333984375,-258.9769592285156,-14.3268461227417,6.152077674865723,0.05362321436405182,-0.4962182939052582,0.6651908755302429,0.0206597950309515,0.5901466012001038,0.6111612319946289,-14.767796516418457,14000
280.5592346191406,268.2389831542969,268.239013671875,268.23895263671875,-276.07208251953125,-268.2288513183594,-13.565706253051758,5.722458362579346,0.060483504086732864,0.4063293933868408,0.6662127375602722,0.025862477719783783,0.5982545614242554,0.5801858305931091,-13.822420120239258,15000
12.848230361938477,277.6695556640625,277.6695556640625,277.6695556640625,-285.8251647949219,-277.645263671875,-13.953287124633789,5.77337646484375,0.059071414172649384,-0.20614437758922577,0.663382887840271,0.020535066723823547,0.6053612232208252,0.5946997404098511,-14.24959945678711,16000
12.141626358032227,286.8094482421875,286.8094787597656,286.8094482421875,-294.7419128417969,-286.8749084472656,-13.006037712097168,5.139033317565918,0.060180339962244034,0.5166420340538025,0.6592825651168823,0.025491423904895782,0.592406153678894,0.5672817230224609,-13.439090728759766,17000
12.451601028442383,294.9876708984375,294.9877014160156,294.9876708984375,-303.2260437011719,-295.070068359375,-12.960074424743652,4.804114818572998,0.06251925975084305,0.593906044960022,0.655240535736084,0.02304776757955551,0.5930198431015015,0.5693638324737549,-13.466761589050293,18000
356.53106689453125,303.64459228515625,303.6446228027344,303.64459228515625,-311.6932373046875,-303.6295166015625,-13.360883712768555,5.297140121459961,0.0628095269203186,0.5388550758361816,0.6610340476036072,0.02506253682076931,0.6017547845840454,0.5701241493225098,-13.516773223876953,19000
11.457122802734375,311.7305908203125,311.7306213378906,311.7305603027344,-320.1031799316406,-311.8166809082031,-13.566299438476562,5.279817581176758,0.057699792087078094,0.15297706425189972,0.6559239625930786,0.019941547885537148,0.5869401693344116,0.5949033498764038,-14.252161026000977,20000
11.82833480834961,319.31060791015625,319.31060791015625,319.3105773925781,-327.20819091796875,-319.32647705078125,-13.556107521057129,5.67439603805542,0.05769353732466698,0.08029428124427795,0.6563361883163452,0.017928969115018845,0.5978856682777405,0.5907843708992004,-14.046653747558594,21000
10.908117294311523,326.6319274902344,326.6319274902344,326.6319274902344,-334.95526123046875,-326.64532470703125,-13.567976951599121,5.258023262023926,0.06116373464465141,0.11281981319189072,0.6474218964576721,0.021796926856040955,0.594553530216217,0.5878041982650757,-14.030387878417969,22000
11.520975112915039,333.84051513671875,333.84051513671875,333.84051513671875,-342.0201721191406,-333.87554931640625,-13.5282564163208,5.383635520935059,0.056840334087610245,0.18020039796829224,0.6472778916358948,0.022038239985704422,0.5791161060333252,0.593494176864624,-14.223302841186523,23000
12.576140403747559,340.7571716308594,340.7571716308594,340.7571716308594,-349.21722412109375,-340.7785339355469,-14.014955520629883,5.57626485824585,0.05674460902810097,-0.22269763052463531,0.645801842212677,0.022306185215711594,0.6015581488609314,0.605716347694397,-14.699073791503906,24000
8.845375061035156,347.5807800292969,347.5807800292969,347.5807800292969,-355.7026672363281,-347.6086730957031,-13.159040451049805,5.0650315284729,0.06195588782429695,0.24352426826953888,0.6344115138053894,0.030155394226312637,0.5995146036148071,0.5700324773788452,-13.60938835144043,25000
12.46297836303711,353.6299743652344,353.6300048828125,353.62994384765625,-362.1097717285156,-353.6356201171875,-13.933418273925781,5.45927095413208,0.05631730705499649,-0.2170730084180832,0.6343598961830139,0.01776454970240593,0.582359790802002,0.5997669696807861,-14.439495086669922,26000
11.405683517456055,360.0144958496094,360.0144958496094,360.0144958496094,-368.31243896484375,-360.0431823730469,-13.727970123291016,5.45871639251709,0.05500271916389465,0.3249015510082245,0.6360157132148743,0.01561482809484005,0.6049699783325195,0.5940377712249756,-14.152408599853516,27000
9.38626480102539,366.0814514160156,366.0814514160156,366.0814514160156,-374.51666259765625,-366.0728454589844,-13.26535701751709,4.821528911590576,0.06091488152742386,0.4692143201828003,0.6328967213630676,0.02010316774249077,0.5963175296783447,0.5793091058731079,-13.725531578063965,28000
12.087991714477539,371.8786315917969,371.8786315917969,371.8786315917969,-380.4295959472656,-371.89794921875,-13.839851379394531,5.3082075119018555,0.057040754705667496,0.2077428698539734,0.6243870854377747,0.023003041744232178,0.6021998524665833,0.5910483598709106,-14.29050064086914,29000
8.563389778137207,377.8817443847656,377.8817443847656,377.8817443847656,-386.2892150878906,-377.89886474609375,-13.730057716369629,5.339731693267822,0.05626389756798744,-0.08359972387552261,0.6246998310089111,0.023036541417241096,0.5989760160446167,0.5982646942138672,-14.401314735412598,30000
12.473650932312012,383.0633544921875,383.0633544921875,383.0633544921875,-391.57867431640625,-383.05615234375,-13.852392196655273,5.329872131347656,0.05998025834560394,0.06466418504714966,0.6229923367500305,0.02292764186859131,0.5981202125549316,0.599837064743042,-14.540035247802734,31000
11.94775390625,388.78753662109375,388.78753662109375,388.7875061035156,-397.3683166503906,-388.8127136230469,-13.617066383361816,5.061464309692383,0.06075246259570122,0.13701432943344116,0.6128358244895935,0.02982044406235218,0.5979185700416565,0.5921313166618347,-14.29305648803711,32000
600.5231323242188,394.07843017578125,394.07843017578125,394.0783996582031,-402.5523986816406,-393.9834899902344,-13.176778793334961,4.607875347137451,0.060266803950071335,0.28220996260643005,0.61441570520401,0.025437690317630768,0.5831615924835205,0.5743938684463501,-13.736478805541992,33000
11.347997665405273,399.0076904296875,399.0076904296875,399.0076599121094,-407.67059326171875,-399.0430908203125,-14.036202430725098,5.408702373504639,0.055861059576272964,-0.2930006980895996,0.611113965511322,0.02107747457921505,0.6077238917350769,0.6109005212783813,-14.895354270935059,34000
9.308605194091797,404.2452087402344,404.2452087402344,404.2452087402344,-412.9539794921875,-404.23736572265625,-13.735288619995117,5.018669128417969,0.0591488853096962,0.009812417440116405,0.6067588329315186,0.01885165460407734,0.6081188917160034,0.5986034274101257,-14.400896072387695,35000
9.685174942016602,408.9571533203125,408.9571838378906,408.9571533203125,-417.4214782714844,-408.9786071777344,-13.334522247314453,4.891674995422363,0.06088589131832123,0.13552309572696686,0.6024690866470337,0.015377993695437908,0.5917128324508667,0.5941353440284729,-14.153238296508789,36000
11.652446746826172,413.978759765625,413.9787902832031,413.978759765625,-422.55841064453125,-413.9704284667969,-13.723894119262695,5.135934352874756,0.056141991168260574,-0.01898692548274994,0.598560631275177,0.021278170868754387,0.5931121706962585,0.5992786288261414,-14.474098205566406,37000
11.27901840209961,418.36322021484375,418.3632507324219,418.36322021484375,-427.36700439453125,-418.39080810546875,-13.783201217651367,4.807010650634766,0.05637456476688385,0.015051038935780525,0.596589982509613,0.020401258021593094,0.598708987236023,0.6060916781425476,-14.710090637207031,38000
14.38388729095459,423.2313232421875,423.2313537597656,423.2313232421875,-431.8988037109375,-423.2736511230469,-13.608551025390625,4.983396530151367,0.054931122809648514,0.22758397459983826,0.5972442626953125,0.024487856775522232,0.6109563112258911,0.5883876085281372,-14.07634162902832,39000
9.16843032836914,427.64251708984375,427.64251708984375,427.64251708984375,-436.2042236328125,-427.6871337890625,-13.42722225189209,4.910112380981445,0.056426096707582474,0.1380692571401596,0.5904248356819153,0.016740458086133003,0.5895727872848511,0.5916067361831665,-14.067359924316406,40000
8.563044548034668,432.16192626953125,432.16192626953125,432.16192626953125,-441.1358337402344,-432.1982421875,-13.547499656677246,4.609902381896973,0.058547839522361755,-0.1246069073677063,0.5853457450866699,0.015377547591924667,0.6082813739776611,0.6052235960960388,-14.486631393432617,41000
11.334907531738281,436.53485107421875,436.53485107421875,436.53485107421875,-445.3244323730469,-436.55194091796875,-14.081981658935547,5.309472560882568,0.0531269833445549,-0.1363774836063385,0.5843830704689026,0.018103234469890594,0.5920373797416687,0.6163950562477112,-15.04552936553955,42000
11.241270065307617,440.6677551269531,440.6677551269531,440.6677551269531,-449.4878845214844,-440.6907653808594,-13.944498062133789,5.147358417510986,0.054608676582574844,-0.0702977254986763,0.5812095403671265,0.017653344199061394,0.6060585975646973,0.6085240840911865,-14.750974655151367,43000
11.482325553894043,445.1419677734375,445.1419677734375,445.1419677734375,-453.985107421875,-445.1778869628906,-13.916450500488281,5.1092071533203125,0.0553111732006073,-0.20072633028030396,0.5768104195594788,0.023749344050884247,0.5908040404319763,0.6094126105308533,-14.937215805053711,44000
10.987041473388672,449.06829833984375,449.06829833984375,449.0682678222656,-457.8953857421875,-449.05731201171875,-13.91775131225586,5.0796895027160645,0.058116644620895386,-0.291897177696228,0.5767630934715271,0.02234354056417942,0.6030216217041016,0.6062719821929932,-14.780839920043945,45000
