critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,encoder/encoder_loss,encoder/dot_mean,encoder/kl_target_mean,encoder/nll_raw_mean,step
452.5390625,-0.01119971927255392,0.09357224404811859,-0.108396515250206,-1.5354366302490234,-0.16842180490493774,9.694526672363281,-11.061541557312012,0.37805336713790894,19.372241973876953,0.9997000694274902,0.42481541633605957,0.23151558637619019,-0.4201442003250122,8.958333015441895,0
21.584819793701172,59.50019836425781,59.51707077026367,59.48337936401367,-65.4570083618164,-59.52680969238281,-8.657716751098633,2.72751784324646,0.083438940346241,3.9684207439422607,0.7992528676986694,0.0677775889635086,0.19126847386360168,0.4048647880554199,-8.828989028930664,1000
9.365938186645508,86.72603607177734,86.73046112060547,86.72135925292969,-93.88249969482422,-86.79435729980469,-11.414233207702637,4.326089382171631,0.06729013472795486,1.410301685333252,0.6958732604980469,0.021408405154943466,0.5184667110443115,0.5136447548866272,-11.714061737060547,2000
11.763416290283203,108.29513549804688,108.2973861694336,108.29293823242188,-115.94136810302734,-108.302978515625,-12.97104549407959,5.332657337188721,0.0597529262304306,-0.11282683163881302,0.6468331813812256,0.015569089911878109,0.5807722806930542,0.5628105401992798,-13.099943161010742,3000
9.08203411102295,127.32180786132812,127.32186126708984,127.32170867919922,-134.295654296875,-127.33932495117188,-12.098313331604004,5.14198637008667,0.06241907924413681,0.6264832615852356,0.6385100483894348,0.029509101063013077,0.5285890102386475,0.5297967195510864,-12.194199562072754,4000
8.661012649536133,143.26779174804688,143.26995849609375,143.26560974121094,-151.06346130371094,-143.31060791015625,-13.561670303344727,5.808818817138672,0.059996604919433594,0.19518129527568817,0.6592351794242859,0.020449241623282433,0.5897228717803955,0.5757169723510742,-13.5896577835083,5000
8.432455062866211,158.20411682128906,158.22694396972656,158.18128967285156,-166.03076171875,-158.15701293945312,-13.779840469360352,5.906097888946533,0.059202712029218674,-0.2274700552225113,0.6755605340003967,0.015006388537585735,0.6096080541610718,0.5884748101234436,-13.985925674438477,6000
11.423585891723633,171.82371520996094,171.82382202148438,171.8236083984375,-179.66310119628906,-171.86216735839844,-13.326600074768066,5.525660991668701,0.05813509225845337,0.05096479132771492,0.6899815201759338,0.015743177384138107,0.5955759286880493,0.5758237838745117,-13.616409301757812,7000
8.896610260009766,184.7928466796875,184.79302978515625,184.7926483154297,-192.59481811523438,-184.773681640625,-14.07563591003418,6.2545061111450195,0.056390032172203064,-0.26068830490112305,0.6952463388442993,0.011494172737002373,0.5974042415618896,0.6001061201095581,-14.327508926391602,8000
13.366260528564453,196.5048065185547,196.50511169433594,196.50450134277344,-203.96044921875,-196.45623779296875,-13.729552268981934,6.225344181060791,0.061704061925411224,0.0458231084048748,0.7041575312614441,0.020354382693767548,0.5857821702957153,0.5797574520111084,-13.869363784790039,9000
