critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
381.012939453125,309.0452880859375,309.0791015625,309.0115051269531,-316.3600158691406,-308.9783935546875,-14.91696834564209,7.535328388214111,0.06002270430326462,-0.0029968894086778164,0.8522353172302246,70000
19.150856018066406,308.6959228515625,308.6983337402344,308.6935119628906,-315.8480529785156,-308.68670654296875,-14.367645263671875,7.206296920776367,0.05661461129784584,0.1328655630350113,0.8456414937973022,71000
21.901769638061523,308.40863037109375,308.43505859375,308.3822021484375,-316.1228332519531,-308.3961181640625,-14.452138900756836,6.725447654724121,0.06076338142156601,0.05352436751127243,0.8418905735015869,72000
18.61517906188965,308.0103454589844,308.01800537109375,308.002685546875,-315.39141845703125,-307.97705078125,-15.121466636657715,7.707095146179199,0.05469426512718201,-0.6813275814056396,0.8423057794570923,73000
19.30272102355957,308.16998291015625,308.18133544921875,308.15863037109375,-315.3019104003906,-308.1921691894531,-13.774978637695312,6.665241241455078,0.058808907866477966,0.6097801327705383,0.842309832572937,74000
23.561237335205078,308.1334228515625,308.13775634765625,308.1291198730469,-315.44586181640625,-308.1670227050781,-13.975513458251953,6.696674823760986,0.05879855155944824,0.5077072978019714,0.8399032354354858,75000
23.653472900390625,307.51763916015625,307.5177307128906,307.5175476074219,-314.87347412109375,-307.4865417480469,-14.635086059570312,7.248170852661133,0.057182177901268005,0.015614230185747147,0.850357711315155,76000
19.951908111572266,307.3526611328125,307.3609619140625,307.3443298339844,-314.8426208496094,-307.4033203125,-15.223134994506836,7.783852577209473,0.051456231623888016,-0.48595890402793884,0.846927285194397,77000
26.032604217529297,306.77423095703125,306.7757263183594,306.772705078125,-314.0118103027344,-306.8249206542969,-14.767364501953125,7.580482006072998,0.052826397120952606,-0.3903694152832031,0.8529441356658936,78000
19.92877960205078,306.7576599121094,306.7583923339844,306.7569274902344,-313.94549560546875,-306.81219482421875,-13.793682098388672,6.660372257232666,0.0592181421816349,0.5236173272132874,0.8505326509475708,79000
22.382835388183594,305.7768249511719,305.77740478515625,305.7762451171875,-312.9880676269531,-305.7557067871094,-14.233785629272461,7.001443862915039,0.05773649364709854,0.23647825419902802,0.8515870571136475,80000
21.17181396484375,305.65057373046875,305.6600646972656,305.64111328125,-312.7405090332031,-305.6142272949219,-14.813058853149414,7.686769485473633,0.05486322566866875,-0.3182215094566345,0.8534818887710571,81000
21.14877700805664,305.4593505859375,305.460205078125,305.4585266113281,-312.8460693359375,-305.4341125488281,-15.155137062072754,7.743195533752441,0.05668577179312706,-0.4397795796394348,0.8517117500305176,82000
21.621414184570312,305.05877685546875,305.0724792480469,305.04510498046875,-312.5809020996094,-305.1011047363281,-13.826542854309082,6.34674596786499,0.05777468532323837,0.48417773842811584,0.8525407910346985,83000
21.751495361328125,304.377197265625,304.45343017578125,304.3009948730469,-311.7044677734375,-304.3291015625,-14.470185279846191,7.094823837280273,0.053832896053791046,0.045424606651067734,0.8531680107116699,84000
22.7562313079834,304.78887939453125,304.7940368652344,304.78375244140625,-311.9135437011719,-304.81121826171875,-14.322677612304688,7.220372676849365,0.05606701970100403,-0.03495943173766136,0.851837158203125,85000
20.215068817138672,304.59320068359375,304.5990295410156,304.58740234375,-311.8120422363281,-304.5708312988281,-14.525300979614258,7.284085273742676,0.05724726989865303,-0.01123541034758091,0.8486832976341248,86000
23.743257522583008,303.71484375,303.7757263183594,303.6539306640625,-311.1759948730469,-303.65301513671875,-15.503442764282227,7.98047399520874,0.05286592245101929,-1.1782084703445435,0.8534790277481079,87000
28.690994262695312,303.15179443359375,303.1524353027344,303.1511535644531,-310.6431579589844,-303.1301574707031,-15.48961067199707,7.976621627807617,0.05371541529893875,-0.8520845770835876,0.8561615943908691,88000
21.10235595703125,302.91888427734375,302.9189453125,302.9188537597656,-310.0837097167969,-302.9163513183594,-14.514389038085938,7.3470072746276855,0.05590731278061867,0.03888782858848572,0.8536059856414795,89000
23.20156478881836,302.7135314941406,302.714111328125,302.71295166015625,-310.0747375488281,-302.73773193359375,-14.661897659301758,7.324888229370117,0.05684060975909233,0.008852791041135788,0.858848512172699,90000
25.822704315185547,302.1651611328125,302.19793701171875,302.1324157714844,-309.2596740722656,-302.1749572753906,-13.934133529663086,6.849416255950928,0.06149831786751747,0.807021975517273,0.8582932353019714,91000
26.2318115234375,302.453857421875,302.48394775390625,302.4237976074219,-309.9991455078125,-302.40606689453125,-14.979677200317383,7.386589050292969,0.05626147240400314,-0.13574814796447754,0.8550909757614136,92000
2114.94873046875,300.89459228515625,302.0674743652344,-298.4422912597656,-307.1386413574219,-299.64178466796875,-14.010780334472656,6.513920783996582,0.05962703004479408,0.31648197770118713,0.8521667718887329,93000
23.28499984741211,301.9886474609375,301.98992919921875,301.9873352050781,-309.3032531738281,-301.973388671875,-14.629804611206055,7.2999138832092285,0.05808652192354202,-0.12347684800624847,0.8582623600959778,94000
22.40744400024414,301.1649169921875,301.1777038574219,301.152099609375,-308.4092712402344,-301.203369140625,-13.709146499633789,6.503246784210205,0.06047100946307182,0.8026874661445618,0.857327401638031,95000
22.110027313232422,300.9715576171875,300.9720458984375,300.9710693359375,-308.1618347167969,-300.9781799316406,-14.412826538085938,7.229142189025879,0.0574025884270668,0.062118031084537506,0.8553035855293274,96000
25.322288513183594,300.8212890625,300.8712158203125,300.7713623046875,-308.0140380859375,-300.767578125,-14.865531921386719,7.619067192077637,0.05520947650074959,-0.17967191338539124,0.8610000014305115,97000
24.97879981994629,300.29498291015625,300.2955322265625,300.2944030761719,-307.9197692871094,-300.2672424316406,-14.691326141357422,7.038791656494141,0.05830298736691475,-0.19914935529232025,0.8562257289886475,98000
26.033720016479492,300.2717590332031,300.2723388671875,300.27117919921875,-307.62738037109375,-300.2777099609375,-14.346763610839844,6.9971137046813965,0.05693688616156578,0.1504584550857544,0.8569371700286865,99000
23.16870880126953,299.27691650390625,299.2775573730469,299.27630615234375,-306.8179016113281,-299.2627258300781,-14.167425155639648,6.612245559692383,0.05656086653470993,0.44625499844551086,0.8601428866386414,100000
22.666149139404297,299.38201904296875,299.3919677734375,299.3721008300781,-306.7616271972656,-299.33245849609375,-15.007248878479004,7.578084945678711,0.0541011206805706,-0.6036787629127502,0.8562426567077637,101000
22.20348358154297,299.14703369140625,299.1488342285156,299.1452331542969,-306.4660339355469,-299.19964599609375,-14.851442337036133,7.585041522979736,0.055478647351264954,-0.1553400307893753,0.8583810925483704,102000
20.416908264160156,299.011962890625,299.01287841796875,299.0110778808594,-306.53460693359375,-299.0112609863281,-14.629730224609375,7.106390953063965,0.05847841128706932,0.01971489004790783,0.8574029803276062,103000
22.36464500427246,298.8724365234375,298.87249755859375,298.8724060058594,-305.93548583984375,-298.8793640136719,-14.454023361206055,7.397880554199219,0.057868842035532,0.2089991271495819,0.8575429320335388,104000
23.895069122314453,298.6098937988281,298.614501953125,298.60528564453125,-305.7071228027344,-298.6203308105469,-14.909173965454102,7.822375297546387,0.05436897277832031,-0.05840277299284935,0.8611809611320496,105000
21.481975555419922,298.319580078125,298.3328552246094,298.3063049316406,-305.40203857421875,-298.35205078125,-14.177642822265625,7.127659797668457,0.05522925406694412,0.517832338809967,0.8600372076034546,106000
21.88627815246582,298.349609375,298.3810119628906,298.3182373046875,-305.433837890625,-298.28875732421875,-14.675681114196777,7.5306172370910645,0.057620465755462646,-0.018409814685583115,0.858646810054779,107000
366.1391906738281,297.72528076171875,297.728759765625,297.7218017578125,-305.068115234375,-297.66766357421875,-14.079505920410156,6.679056167602539,0.06181371957063675,0.41222068667411804,0.8570421934127808,108000
24.879547119140625,297.38397216796875,297.4181213378906,297.349853515625,-304.6557312011719,-297.3670349121094,-14.310176849365234,7.021470546722412,0.05905945226550102,0.35403764247894287,0.858909547328949,109000
22.935155868530273,297.3905029296875,297.3910827636719,297.3899230957031,-304.9151916503906,-297.40460205078125,-14.97558879852295,7.4650068283081055,0.056897424161434174,-0.4145069122314453,0.8594871163368225,110000
24.578842163085938,297.1708984375,297.1739807128906,297.1678466796875,-304.68560791015625,-297.099609375,-15.092187881469727,7.506195545196533,0.05867089703679085,-0.272810697555542,0.8600926399230957,111000
24.446590423583984,297.0836181640625,297.08367919921875,297.08355712890625,-304.9199523925781,-297.0753479003906,-15.582174301147461,7.737578868865967,0.05481651797890663,-0.796052098274231,0.862312912940979,112000
22.386138916015625,296.99237060546875,297.0093994140625,296.9753723144531,-304.3404541015625,-296.96234130859375,-14.818475723266602,7.440362453460693,0.05444866791367531,-0.07931322604417801,0.8607082962989807,113000
28.35012435913086,296.40802001953125,296.40936279296875,296.4067077636719,-303.8634948730469,-296.4093933105469,-15.311912536621094,7.8578057289123535,0.05324883386492729,-0.3344539403915405,0.8603307604789734,114000
21.134632110595703,295.91876220703125,295.91888427734375,295.91864013671875,-303.42071533203125,-295.9459228515625,-14.606761932373047,7.131969451904297,0.05766889080405235,-0.07527192682027817,0.864169716835022,115000
22.823837280273438,295.9536437988281,295.9551086425781,295.9521789550781,-303.2137451171875,-295.97637939453125,-14.818666458129883,7.581288814544678,0.057321272790431976,-0.15563912689685822,0.8614049553871155,116000
22.166248321533203,296.18963623046875,296.21990966796875,296.15936279296875,-303.7205810546875,-296.13671875,-14.768780708312988,7.1849188804626465,0.056649334728717804,-0.41595950722694397,0.855660080909729,117000
23.225833892822266,295.69708251953125,295.69921875,295.6949462890625,-302.99945068359375,-295.7133483886719,-14.378422737121582,7.092327117919922,0.0579063817858696,0.5886464715003967,0.8665072917938232,118000
24.157459259033203,295.3263854980469,295.3263854980469,295.3263854980469,-302.6555480957031,-295.3367004394531,-14.128376007080078,6.809552192687988,0.05733940377831459,0.5358455181121826,0.8627925515174866,119000
27.24268913269043,295.2257080078125,295.22784423828125,295.2236022949219,-302.4254455566406,-295.2723083496094,-14.739689826965332,7.586541652679443,0.05811372399330139,-0.4050137996673584,0.8666707277297974,120000
24.893936157226562,294.83990478515625,294.96624755859375,294.7135925292969,-301.9851379394531,-294.6914978027344,-14.889723777770996,7.596068382263184,0.057758089154958725,-0.5292612910270691,0.8618385195732117,121000
23.736675262451172,294.7627258300781,294.7627868652344,294.7626647949219,-301.99249267578125,-294.8155517578125,-13.78762149810791,6.610694408416748,0.05712788179516792,0.8417440056800842,0.8621859550476074,122000
24.268024444580078,294.167724609375,294.2770690917969,294.058349609375,-301.266845703125,-294.0562438964844,-13.787050247192383,6.576441764831543,0.057229183614254,0.8949095606803894,0.8629998564720154,123000
346.668701171875,294.2767028808594,294.277099609375,294.27630615234375,-301.68548583984375,-294.2669677734375,-14.64163589477539,7.223125457763672,0.05738244578242302,-0.1638989895582199,0.8666567206382751,124000
26.564712524414062,293.56817626953125,293.5760803222656,293.560302734375,-301.22198486328125,-293.50482177734375,-14.890083312988281,7.1729254722595215,0.057647109031677246,-0.6191595196723938,0.8639287948608398,125000
20.370994567871094,293.88665771484375,293.99871826171875,293.7745666503906,-301.2185974121094,-293.6976623535156,-14.812387466430664,7.291446685791016,0.05925501137971878,-0.15287689864635468,0.8577596545219421,126000
24.816165924072266,293.73419189453125,293.7375793457031,293.7308044433594,-301.0759582519531,-293.74639892578125,-15.089597702026367,7.760042190551758,0.05570166930556297,-0.15676210820674896,0.862392783164978,127000
27.46806526184082,293.63958740234375,293.63995361328125,293.6391906738281,-300.7174072265625,-293.6098327636719,-15.395952224731445,8.28840160369873,0.0524931401014328,-0.45756539702415466,0.8649207353591919,128000
27.631526947021484,293.3043212890625,293.4232482910156,293.18536376953125,-300.3583679199219,-293.17254638671875,-14.603315353393555,7.417479515075684,0.05769961327314377,-0.10086048394441605,0.8588268160820007,129000
22.871864318847656,293.2604675292969,293.2644348144531,293.2565002441406,-300.5450134277344,-293.25946044921875,-14.532825469970703,7.247298717498779,0.0550210103392601,0.06584586203098297,0.8613826632499695,130000
25.24497413635254,293.526611328125,293.5274963378906,293.5257568359375,-300.9477844238281,-293.530029296875,-14.318111419677734,6.900355339050293,0.060187626630067825,0.15810008347034454,0.8677898645401001,131000
23.059646606445312,292.7998046875,292.8034362792969,292.79620361328125,-299.8116760253906,-292.7313232421875,-14.733407974243164,7.653059005737305,0.0562412403523922,-0.33070576190948486,0.8667336106300354,132000
26.041961669921875,292.96795654296875,292.96893310546875,292.9669494628906,-300.4021911621094,-292.9481506347656,-15.32258129119873,7.868527889251709,0.05262748897075653,-0.6024124622344971,0.8620507121086121,133000
23.507381439208984,292.0801696777344,292.0802307128906,292.0801086425781,-299.40521240234375,-292.12548828125,-13.606050491333008,6.326326370239258,0.05980293080210686,0.770355224609375,0.8655142188072205,134000
24.376976013183594,292.3747253417969,292.3751220703125,292.37432861328125,-300.16876220703125,-292.3791198730469,-15.35600471496582,7.566375255584717,0.0567268505692482,-0.5869109630584717,0.8597191572189331,135000
23.789997100830078,292.1186828613281,292.118896484375,292.11846923828125,-299.4215393066406,-292.1059875488281,-14.79354476928711,7.478000164031982,0.056567829102277756,-0.35179299116134644,0.8649533987045288,136000
23.728300094604492,292.0931091308594,292.1054992675781,292.0807189941406,-299.54376220703125,-292.070556640625,-15.577404022216797,8.104187965393066,0.05547260493040085,-1.014081358909607,0.8634418249130249,137000
23.67844581604004,291.76239013671875,291.7688903808594,291.75592041015625,-298.85546875,-291.77886962890625,-14.932168960571289,7.855565547943115,0.05279415473341942,-0.021158235147595406,0.8673568367958069,138000
28.315624237060547,291.1773986816406,291.17926025390625,291.175537109375,-298.4748840332031,-291.1365966796875,-15.48254108428955,8.144244194030762,0.05462202429771423,-0.8812662959098816,0.8666114211082458,139000
26.736597061157227,290.844970703125,290.845458984375,290.844482421875,-298.0590515136719,-290.8595275878906,-15.384302139282227,8.184775352478027,0.05409497767686844,-0.47628745436668396,0.8683740496635437,140000
27.060657501220703,291.00299072265625,291.0033874511719,291.0025634765625,-298.5238952636719,-291.0293884277344,-14.397886276245117,6.903378486633301,0.05728170648217201,-0.0839264914393425,0.8637392520904541,141000
345.0767517089844,290.7077331542969,290.7326354980469,290.6828308105469,-298.2424011230469,-290.6563415527344,-14.808511734008789,7.2224531173706055,0.05884341523051262,0.07189834117889404,0.8658618927001953,142000
