critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,encoder/encoder_loss,encoder/dot_mean,encoder/log_dot_mean,encoder/kl_target_mean,encoder/nll_raw_mean,step
452.5390625,-0.01119971927255392,0.09357224404811859,-0.108396515250206,-1.5354366302490234,-0.16842180490493774,9.694526672363281,-11.061541557312012,0.37805336713790894,19.372241973876953,0.9997000694274902,0.16083590686321259,0.9070663452148438,-0.04798921197652817,-0.4479166269302368,8.958333015441895,0
21.022287368774414,59.59502410888672,59.601383209228516,59.5551643371582,-65.57487487792969,-59.63578796386719,-8.571514129638672,2.6324329376220703,0.08378813415765762,3.9998273849487305,0.7988170385360718,0.0006771423504687846,0.999254584312439,-0.00037283654091879725,-0.002496743807569146,-8.768945693969727,1000
8.937759399414062,86.89849853515625,86.89856719970703,86.89839172363281,-93.94943237304688,-86.97561645507812,-11.39741325378418,4.423600673675537,0.06632238626480103,1.3335790634155273,0.6955638527870178,1.5553821867797524e-05,0.999698281288147,-0.00015088803775142878,-0.00024893684894777834,-11.8062744140625,2000
11.073148727416992,108.41920471191406,108.41973876953125,108.41867065429688,-115.86690521240234,-108.42413330078125,-12.8771333694458,5.434366226196289,0.05887863412499428,-0.2239784151315689,0.6471973061561584,2.2090214102377104e-08,0.9997782707214355,-0.00011086241283919662,0.0,-13.181605339050293,3000
13.118401527404785,126.5858154296875,126.58595275878906,126.58563995361328,-133.72128295898438,-126.55650329589844,-12.916582107543945,5.751806735992432,0.05918237939476967,0.04180142283439636,0.6388189792633057,0.005485203117132187,0.9998173117637634,-9.134496940532699e-05,-0.005137940403074026,-13.149636268615723,4000
8.557452201843262,143.359619140625,143.3607940673828,143.35845947265625,-150.98171997070312,-143.41265869140625,-13.349441528320312,5.7803802490234375,0.059542879462242126,0.22189196944236755,0.656937301158905,0.00033314561005681753,0.9997994303703308,-0.00010030158591689542,-0.0014855324989184737,-13.64285659790039,5000
8.586233139038086,158.38302612304688,158.38551330566406,158.38055419921875,-165.964599609375,-158.3612060546875,-13.634714126586914,6.0313215255737305,0.05963856354355812,-0.36576247215270996,0.6769834756851196,1.7263907636788645e-08,0.9998114109039307,-9.430597128812224e-05,0.0,-14.137133598327637,6000
11.499410629272461,171.73605346679688,171.73675537109375,171.7353515625,-179.37588500976562,-171.78921508789062,-13.155707359313965,5.569025993347168,0.058222461491823196,-0.07648962736129761,0.686533510684967,0.0002847072319127619,0.9998011589050293,-9.943502664100379e-05,-0.0010554967448115349,-13.870223999023438,7000
8.942692756652832,184.75869750976562,184.7596435546875,184.75775146484375,-192.28468322753906,-184.7415008544922,-13.696573257446289,6.153396129608154,0.05677260458469391,-0.23440931737422943,0.6924528479576111,1.83837336464876e-08,0.9998040199279785,-9.79866599664092e-05,0.0,-14.311295509338379,8000
13.082694053649902,196.62905883789062,196.6317138671875,196.62640380859375,-203.75843811035156,-196.5906524658203,-13.439640045166016,6.271843910217285,0.06079261377453804,-0.07845455408096313,0.7026757597923279,0.0006041757296770811,0.999807596206665,-9.621836943551898e-05,-0.002796395681798458,-14.082687377929688,9000
12.893989562988281,207.82272338867188,207.82801818847656,207.81744384765625,-215.38734436035156,-207.83148193359375,-13.370309829711914,5.814449310302734,0.0582817867398262,-0.1559370756149292,0.7043299674987793,0.00042764353565871716,0.9998074769973755,-9.629844862502068e-05,-0.0015531127573922276,-14.071548461914062,10000
13.235383987426758,218.71713256835938,218.71905517578125,218.71522521972656,-225.87759399414062,-218.61575317382812,-13.222757339477539,5.960921287536621,0.05884765088558197,0.2459106147289276,0.7119970917701721,0.00016701743879821151,0.999751091003418,-0.00012447868357412517,-0.0014601396396756172,-13.747334480285645,11000
10.569342613220215,228.4412384033203,228.44149780273438,228.44097900390625,-235.6435089111328,-228.4326934814453,-13.0430269241333,5.832212448120117,0.061537425965070724,-0.08982114493846893,0.7067124843597412,2.950090305375852e-08,0.9997751712799072,-0.00011240652384003624,0.0,-13.813440322875977,12000
